date,change_value,change_percent,open_price,high_price,low_price,close_price,adjust_price,match_volumn,reconcile_volumn
12/03/2020,-0.10000000000000142,-0.005952380952381037,16.1,16.75,15.65,16.7,16.2,244060.0,0
11/03/2020,-0.14999999999999858,-0.00884955752212381,16.95,16.95,15.9,16.8,16.29,198680.0,0
10/03/2020,-0.05000000000000071,-0.002941176470588277,16.2,17.0,16.2,16.95,16.68,126130.0,2700000.0
09/03/2020,-0.1999999999999993,-0.011627906976744146,16.1,17.15,16.1,17.0,16.45,136890.0,0
06/03/2020,-0.10000000000000142,-0.0057803468208093315,17.4,17.4,16.85,17.2,17.24,405560.0,210000.0
05/03/2020,-0.1999999999999993,-0.011428571428571389,17.35,17.7,16.75,17.3,17.32,835990.0,60000.0
04/03/2020,0.0,-0.0,17.65,17.65,17.2,17.5,17.43,135790.0,2550000.0
03/03/2020,-0.1999999999999993,-0.011299435028248548,17.25,17.75,17.25,17.5,17.68,120610.0,0
02/03/2020,0.5,0.029069767441860465,16.95,17.8,16.95,17.7,17.41,364250.0,1000000.0
28/02/2020,-0.10000000000000142,-0.0057803468208093315,17.05,17.3,16.9,17.2,17.05,140490.0,23516000.0
27/02/2020,0.05000000000000071,0.0028985507246377224,17.0,17.3,17.0,17.3,17.17,41090.0,200000.0
26/02/2020,0.05000000000000071,0.002906976744186088,17.2,17.3,17.0,17.25,17.2,55470.0,400000.0
25/02/2020,0.0,-0.0,16.5,17.35,16.5,17.2,17.18,27960.0,6020000.0
24/02/2020,-0.10000000000000142,-0.0057803468208093315,17.3,17.3,16.5,17.2,17.01,80590.0,0
21/02/2020,0.10000000000000142,0.005813953488372176,17.3,17.3,16.9,17.3,17.18,395070.0,500000.0
20/02/2020,-0.10000000000000142,-0.0057803468208093315,17.45,17.45,17.2,17.2,17.3,63830.0,200000.0
19/02/2020,-0.09999999999999787,-0.005747126436781487,17.3,17.4,17.25,17.3,17.33,25140.0,0
18/02/2020,0.04999999999999716,0.002881844380403294,17.5,17.55,17.3,17.4,17.47,154820.0,2000000.0
17/02/2020,0.05000000000000071,0.0028901734104046658,17.4,17.45,17.25,17.35,17.38,34290.0,475000.0
14/02/2020,-0.09999999999999787,-0.005747126436781487,17.3,17.5,17.2,17.3,17.38,55680.0,576000.0
13/02/2020,-0.05000000000000071,-0.002865329512894024,17.3,17.5,17.3,17.4,17.4,47470.0,0
12/02/2020,-0.10000000000000142,-0.005698005698005779,17.65,17.65,17.3,17.45,17.5,105970.0,0
11/02/2020,0.10000000000000142,0.005730659025788048,17.45,17.55,17.2,17.55,17.42,245700.0,770000.0
10/02/2020,-0.05000000000000071,-0.002857142857142898,17.5,17.5,17.15,17.45,17.36,82270.0,0
07/02/2020,-0.1999999999999993,-0.011299435028248548,17.7,17.7,17.25,17.5,17.36,46160.0,5460000.0
06/02/2020,0.5,0.029069767441860465,17.05,17.7,17.0,17.7,17.31,70610.0,0
05/02/2020,-0.3500000000000014,-0.019943019943020023,17.2,17.55,17.15,17.2,17.23,138670.0,5010000.0
04/02/2020,-0.14999999999999858,-0.00847457627118636,17.4,17.75,17.1,17.55,17.43,91610.0,93580.0
03/02/2020,-0.15000000000000213,-0.008403361344537934,17.35,17.8,16.65,17.7,17.18,113880.0,0
31/01/2020,0.0,-0.0,17.95,18.0,17.3,17.85,17.88,63460.0,600000.0
31/01/2020,-0.09999999999999787,-0.005571030640668405,17.95,18.0,17.3,17.85,17.88,63460.0,600000.0
30/01/2020,0.5,0.02865329512893983,17.3,18.4,17.0,17.95,17.82,275370.0,0
22/01/2020,-0.05000000000000071,-0.002857142857142898,17.5,17.5,17.2,17.45,17.43,47520.0,0
21/01/2020,-0.3000000000000007,-0.0168539325842697,17.8,17.8,17.2,17.5,17.47,34150.0,1200000.0
20/01/2020,0.0,-0.0,17.55,17.85,17.45,17.8,17.73,86230.0,498000.0
17/01/2020,0.25,0.014245014245014245,17.5,18.0,17.5,17.8,17.77,751480.0,16065460.0
16/01/2020,-0.4499999999999993,-0.02499999999999996,17.45,18.0,17.4,17.55,17.65,76990.0,0
15/01/2020,0.0,-0.0,18.0,18.0,17.5,18.0,17.9,57900.0,0
14/01/2020,0.0,-0.0,17.3,18.0,17.25,18.0,17.86,30350.0,7456500.0
13/01/2020,0.0,-0.0,18.0,18.1,17.3,18.0,17.96,35660.0,4225700.0
10/01/2020,0.5500000000000007,0.03151862464183385,17.5,18.2,17.5,18.0,17.86,489560.0,0
09/01/2020,0.14999999999999858,0.00867052023121379,17.4,17.5,17.2,17.45,17.38,187500.0,10020000.0
08/01/2020,-0.14999999999999858,-0.008595988538681867,17.15,17.5,17.15,17.3,17.33,148340.0,1270000.0
07/01/2020,-0.05000000000000071,-0.002857142857142898,17.5,17.65,17.1,17.45,17.41,52990.0,418000.0
06/01/2020,0.25,0.014492753623188406,17.1,17.65,17.1,17.5,17.5,56180.0,0
03/01/2020,-0.4499999999999993,-0.025423728813559282,17.6,17.7,17.25,17.25,17.59,17370.0,208800.0
02/01/2020,0.0,-0.0,17.0,17.8,17.0,17.7,17.57,61940.0,2274100.0
02/01/2020,0.0,-0.0,17.0,17.8,17.0,17.7,17.57,61940.0,2274100.0
